latitude,longitude,timestamp,speed,zone_id,SOS
27.338972520207385,88.50490231296337,2025-09-16 05:53:01,4.7,2,0
27.23036948929262,88.46853965525375,2025-09-16 05:58:01,0.97,4,0
27.285505553589566,88.51907871576196,2025-09-16 06:03:01,2.19,5,0
27.429359887847582,88.72901295669271,2025-09-16 06:08:01,5.99,1,0
27.283091823506545,88.63733411938037,2025-09-16 06:13:01,5.16,4,0
27.254823168301556,88.54385456338994,2025-09-16 06:18:01,1.08,5,0
27.376611298072653,88.57494694202751,2025-09-16 06:23:01,3.87,2,0
27.355203430917225,88.60578602415845,2025-09-16 06:28:01,1.38,3,0
27.33200917394544,88.60362159595338,2025-09-16 06:33:01,4.69,2,1
27.399510427704726,88.7124755219294,2025-09-16 06:38:01,2.9,5,0
27.271157409459967,88.53740508587077,2025-09-16 06:43:01,2.04,3,0
27.364436159243755,88.4510314695993,2025-09-16 06:48:01,5.57,4,0
27.382641360126087,88.66791566479463,2025-09-16 06:53:01,4.34,1,0
27.433132116369695,88.52164073282987,2025-09-16 06:58:01,1.22,1,0
27.366899878529665,88.80594146784688,2025-09-16 07:03:01,1.32,1,0
27.376397560744255,88.43203109162039,2025-09-16 07:08:01,4.34,3,0
27.44808424350479,88.6662720568526,2025-09-16 07:13:01,1.13,3,0
27.40665050579906,88.58980947567764,2025-09-16 07:18:01,3.8,3,0
27.312044498231167,88.59736569381406,2025-09-16 07:23:01,4.81,2,0
27.354942941903396,88.6655810596679,2025-09-16 07:28:01,0.35,2,0
27.33204390978912,88.62091974518516,2025-09-16 07:33:01,3.35,4,0
27.374971055157083,88.6602160069831,2025-09-16 07:38:01,5.05,5,0
27.29641440917264,88.50885923717277,2025-09-16 07:43:01,1.34,5,0
27.422241313848197,88.60705935793314,2025-09-16 07:48:01,4.33,5,0
27.238910298221526,88.65787863804692,2025-09-16 07:53:01,2.18,1,0
27.331025713221038,88.66412618024131,2025-09-16 07:58:01,5.87,4,0
27.353575169229547,88.69662126052376,2025-09-16 08:03:01,1.49,3,0
27.256790457139633,88.65135460305918,2025-09-16 08:08:01,1.52,3,0
27.34717295286228,88.62020604259722,2025-09-16 08:13:01,2.07,1,0
27.38548978718845,88.50580875378364,2025-09-16 08:18:01,3.45,5,0
27.33040629931695,88.61780680332215,2025-09-16 08:23:01,3.14,5,0
27.428001773448344,88.6107587807605,2025-09-16 08:28:01,5.76,3,0
27.339516957720463,88.5028098529225,2025-09-16 08:33:01,0.19,2,0
27.215691680131773,88.72172498732891,2025-09-16 08:38:01,5.51,4,0
27.415699350819178,88.49652623938232,2025-09-16 08:43:01,4.01,1,0
27.44404745991721,88.7690782018297,2025-09-16 08:48:01,1.72,5,0
27.385847600502114,88.652425989766,2025-09-16 08:53:01,2.07,3,0
27.3475023561977,88.45197083639027,2025-09-16 08:58:01,0.27,4,0
27.292631482161802,88.67998617609986,2025-09-16 09:03:01,4.93,1,0
27.38256078716598,88.71340438923546,2025-09-16 09:08:01,4.73,4,0
27.40976181084419,88.78986606217283,2025-09-16 09:13:01,2.32,2,0
27.36373578054724,88.70768613613156,2025-09-16 09:18:01,0.49,3,0
27.283205665241464,88.46387094454548,2025-09-16 09:23:01,1.71,4,0
27.25993371113056,88.74773657170857,2025-09-16 09:28:01,1.41,4,0
27.347152931462166,88.71797005967606,2025-09-16 09:33:01,3.8,3,0
27.433143551048808,88.71030541755879,2025-09-16 09:38:01,2.86,1,0
27.25279096349034,88.63942554713485,2025-09-16 09:43:01,2.71,5,0
27.247180805202916,88.77462101868348,2025-09-16 09:48:01,1.1,5,0
27.355705328880184,88.68251525373765,2025-09-16 09:53:01,1.35,5,0
27.382424023756155,88.78591668952122,2025-09-16 09:58:01,1.04,3,0
27.201526240290246,88.56055301853866,2025-09-16 10:03:01,1.14,4,0
27.504064815347807,88.6680934046093,2025-09-16 10:08:01,4.54,3,0
27.34190472875245,88.6411829670282,2025-09-16 10:13:01,2.03,2,0
27.307999863211116,88.73837579562029,2025-09-16 10:18:01,1.01,1,0
27.434995986178368,88.75623243115861,2025-09-16 10:23:01,1.61,5,0
27.478173637904682,88.61137042869477,2025-09-16 10:28:01,4.94,3,0
27.275397989478474,88.58907176124181,2025-09-16 10:33:01,4.57,1,1
27.323142523103513,88.62124403449671,2025-09-16 10:38:01,0.92,1,0
27.30320867092534,88.4607018307363,2025-09-16 10:43:01,2.35,2,0
27.47927479311719,88.73204803458515,2025-09-16 10:48:01,4.56,5,0
27.331234747850296,88.62308710179539,2025-09-16 10:53:01,1.88,2,0
27.25757101843587,88.65368301045984,2025-09-16 10:58:01,5.09,4,0
27.435536341173997,88.77139849328202,2025-09-16 11:03:01,1.09,5,0
27.322218545223212,88.74656969211682,2025-09-16 11:08:01,0.3,2,0
27.474503179352563,88.73779420183241,2025-09-16 11:13:01,3.33,2,0
27.243328111431147,88.49316224059321,2025-09-16 11:18:01,0.97,5,0
27.39374654445998,88.60952246465538,2025-09-16 11:23:01,0.46,3,0
27.29322107920167,88.67452175760235,2025-09-16 11:28:01,0.65,1,0
27.381024047550195,88.73928987561077,2025-09-16 11:33:01,0.69,5,0
27.280160778719125,88.58423929068,2025-09-16 11:38:01,4.13,2,0
27.389367323181645,88.52096503122544,2025-09-16 11:43:01,5.08,3,0
27.508194832961813,88.60726887630406,2025-09-16 11:48:01,4.67,5,0
27.39221779287759,88.73406142454758,2025-09-16 11:53:01,4.58,1,0
27.306815977780747,88.64839557354938,2025-09-16 11:58:01,2.67,4,0
27.340809564206364,88.57476996667673,2025-09-16 12:03:01,2.48,1,0
27.419490470898097,88.65109598469118,2025-09-16 12:08:01,4.35,3,0
27.30374354815563,88.68958783710741,2025-09-16 12:13:01,1.04,2,0
27.39111802150403,88.57849310918374,2025-09-16 12:18:01,2.19,5,0
27.24640837590022,88.63450387219359,2025-09-16 12:23:01,4.23,1,0
27.321515389522883,88.65364815222013,2025-09-16 12:28:01,3.12,2,0
27.31102248340422,88.63596508216479,2025-09-16 12:33:01,3.95,4,0
27.32559557030034,88.61187822402819,2025-09-16 12:38:01,4.67,5,0
27.311429266988135,88.67178043124389,2025-09-16 12:43:01,2.26,1,0
27.386805085931606,88.655322879908,2025-09-16 12:48:01,3.16,2,0
27.240639539875033,88.79010808369712,2025-09-16 12:53:01,2.49,4,0
27.329408280213364,88.70737382990774,2025-09-16 12:58:01,3.31,3,0
27.30756120025071,88.70708371603648,2025-09-16 13:03:01,2.25,5,0
27.29046129326398,88.73631655142292,2025-09-16 13:08:01,0.94,3,0
27.450711713074103,88.72640396545928,2025-09-16 13:13:01,3.51,1,0
27.47882975021436,88.562207969445,2025-09-16 13:18:01,5.37,3,0
27.430608886009647,88.45852112913073,2025-09-16 13:23:01,0.96,4,0
27.423611453676507,88.59952523633345,2025-09-16 13:28:01,5.59,4,0
27.326286979490973,88.59457141441048,2025-09-16 13:33:01,4.25,4,0
27.493995473498874,88.665643892948,2025-09-16 13:38:01,0.3,3,0
27.30852610434742,88.58602762036915,2025-09-16 13:43:01,0.27,3,0
27.16275808408923,88.5570711874681,2025-09-16 13:48:01,3.63,2,0
27.285902006545836,88.70082685161002,2025-09-16 13:53:01,0.17,5,0
27.203824141451683,88.57957839970818,2025-09-16 13:58:01,1.31,3,0
27.28248911213409,88.57323381423802,2025-09-16 14:03:01,4.65,5,0
27.296888281991432,88.61194103944406,2025-09-16 14:08:01,3.26,5,0
27.304452573755874,88.70813220565012,2025-09-16 14:13:01,1.17,5,0
27.28184402145994,88.70303507599385,2025-09-16 14:18:01,2.57,1,0
27.321146752119127,88.62366224058214,2025-09-16 14:23:01,1.29,1,0
27.241263689162356,88.54144142263819,2025-09-16 14:28:01,1.73,4,0
27.48045304470212,88.54373060464822,2025-09-16 14:33:01,0.71,5,0
27.29444725398643,88.46408516433718,2025-09-16 14:38:01,2.49,3,0
27.429820590081366,88.66552767782647,2025-09-16 14:43:01,3.01,2,0
27.330169948754936,88.62009321652874,2025-09-16 14:48:01,2.88,2,0
27.373155854524324,88.59910137153574,2025-09-16 14:53:01,0.36,4,0
27.152784851324842,88.61821379113651,2025-09-16 14:58:01,0.87,3,0
27.341610883773704,88.49175500865125,2025-09-16 15:03:01,3.12,4,0
27.248711386162185,88.56396611752587,2025-09-16 15:08:01,3.18,2,0
27.33336121083906,88.69892973938546,2025-09-16 15:13:01,1.87,2,0
27.378139654068505,88.43851272554862,2025-09-16 15:18:01,5.95,3,0
27.47218532811666,88.72561705718797,2025-09-16 15:23:01,1.19,5,0
27.436886711003172,88.60195590082304,2025-09-16 15:28:01,4.53,1,0
27.34930689673542,88.55817133857875,2025-09-16 15:33:01,5.03,5,0
27.34929429316204,88.67946799726883,2025-09-16 15:38:01,0.62,3,0
27.190005091207183,88.64320862520765,2025-09-16 15:43:01,5.54,5,0
27.23685594233461,88.64052639418281,2025-09-16 15:48:01,1.14,1,0
27.344989183778086,88.66594708093378,2025-09-16 15:53:01,3.8,2,0
27.33582846493339,88.63585936808782,2025-09-16 15:58:01,3.23,1,0
27.313984111346517,88.63398028020057,2025-09-16 16:03:01,1.18,5,0
